No,year,month,day,hour,PM2.5,PM10,SO2,NO2,CO,O3,TEMP,PRES,DEWP,RAIN,wd,WSPM,station,date(yyyy-mm-dd)
16559,2015,1,19,22,87.0,148.0,49.0,94.0,1900.0,2.0,0.0,1019.0,-10.8,0.0,SSE,0.2,Wanliu,2015-01-19 22:00:00
16560,2015,1,19,23,78.0,146.0,48.0,88.0,2000.0,2.0,-4.0,1016.0,-11.5,0.0,NE,1.6,Wanliu,2015-01-19 23:00:00
16561,2015,1,20,0,87.0,135.0,52.0,88.0,2800.0,2.0,-1.0,1018.0,-10.9,0.0,NE,1.8,Wanliu,2015-01-20 00:00:00
16562,2015,1,20,1,89.0,154.0,41.0,84.0,2500.0,2.0,-1.0,1018.0,-9.9,0.0,ENE,2.2,Wanliu,2015-01-20 01:00:00
16563,2015,1,20,2,74.0,128.0,28.0,78.0,2000.0,2.0,-2.0,1019.0,-10.6,0.0,NE,1.3,Wanliu,2015-01-20 02:00:00
16564,2015,1,20,3,96.0,147.0,30.0,75.0,2900.0,2.0,-2.0,1017.0,-10.6,0.0,ENE,1.1,Wanliu,2015-01-20 03:00:00
16565,2015,1,20,4,105.0,152.0,40.0,78.0,3000.0,2.0,-2.0,1020.0,-10.1,0.0,NE,1.0,Wanliu,2015-01-20 04:00:00
16566,2015,1,20,5,89.0,120.0,37.0,79.0,2400.0,2.0,-4.0,1018.0,-11.1,0.0,ENE,1.0,Wanliu,2015-01-20 05:00:00
16567,2015,1,20,6,76.0,112.0,28.0,76.0,2400.0,2.0,-5.0,1016.0,-11.4,0.0,ENE,1.3,Wanliu,2015-01-20 06:00:00
16568,2015,1,20,7,79.0,120.0,28.0,70.0,2800.0,2.0,-5.0,1019.0,-10.8,0.0,ENE,1.1,Wanliu,2015-01-20 07:00:00
16569,2015,1,20,8,86.0,152.0,28.0,61.0,3900.0,2.0,-5.0,1019.0,-11.0,0.0,ENE,1.1,Wanliu,2015-01-20 08:00:00
16570,2015,1,20,9,102.0,187.0,35.0,59.0,4600.0,2.0,-3.0,1017.0,-9.9,0.0,ENE,1.5,Wanliu,2015-01-20 09:00:00
16571,2015,1,20,10,102.0,172.0,66.0,71.0,3700.0,2.0,0.0,1015.0,-8.5,0.0,ENE,1.6,Wanliu,2015-01-20 10:00:00
16572,2015,1,20,11,91.0,135.0,70.0,77.0,3100.0,2.0,2.0,1017.0,-7.9,0.0,ENE,2.1,Wanliu,2015-01-20 11:00:00
16573,2015,1,20,12,77.0,111.0,62.0,73.0,2200.0,3.0,3.0,1017.0,-7.8,0.0,E,1.6,Wanliu,2015-01-20 12:00:00
16574,2015,1,20,13,80.0,105.0,61.0,72.0,1900.0,8.0,3.0,1015.0,-9.0,0.0,NNE,1.7,Wanliu,2015-01-20 13:00:00
16575,2015,1,20,14,83.0,104.0,61.0,74.0,1700.0,12.0,4.0,1011.0,-9.4,0.0,ENE,1.5,Wanliu,2015-01-20 14:00:00
16576,2015,1,20,15,88.0,118.0,60.0,77.0,1600.0,15.0,5.0,1015.0,-8.9,0.0,NNE,1.4,Wanliu,2015-01-20 15:00:00
16577,2015,1,20,16,84.0,110.0,60.0,81.0,1500.0,14.0,5.0,1015.0,-8.9,0.0,E,0.9,Wanliu,2015-01-20 16:00:00
16578,2015,1,20,17,83.0,113.0,56.0,86.0,1500.0,9.0,3.0,1017.0,-9.6,0.0,NE,0.9,Wanliu,2015-01-20 17:00:00
16579,2015,1,20,18,87.0,129.0,52.0,96.0,1600.0,2.0,2.0,1014.0,-7.9,0.0,E,0.6,Wanliu,2015-01-20 18:00:00
16580,2015,1,20,19,92.0,135.0,56.0,98.0,1800.0,2.0,0.0,1017.0,-8.2,0.0,NE,0.8,Wanliu,2015-01-20 19:00:00
16581,2015,1,20,20,97.0,174.0,50.0,85.0,2500.0,2.0,-1.0,1017.0,-7.0,0.0,WNW,0.4,Wanliu,2015-01-20 20:00:00
16582,2015,1,20,21,119.0,167.0,57.0,87.0,2800.0,2.0,-2.0,1016.0,-7.7,0.0,NNW,0.7,Wanliu,2015-01-20 21:00:00
16583,2015,1,20,22,123.0,160.0,60.0,91.0,2600.0,2.0,-2.0,1020.0,-7.3,0.0,NE,0.5,Wanliu,2015-01-20 22:00:00
16584,2015,1,20,23,99.0,122.0,51.0,88.0,2100.0,2.0,2.0,1018.0,-10.2,0.0,NNE,2.3,Wanliu,2015-01-20 23:00:00
16585,2015,1,21,0,35.0,48.0,31.0,59.0,1000.0,13.0,3.0,1017.0,-12.5,0.0,NNE,3.2,Wanliu,2015-01-21 00:00:00
16586,2015,1,21,1,11.0,32.0,20.0,38.0,600.0,28.0,3.0,1020.0,-12.5,0.0,N,4.9,Wanliu,2015-01-21 01:00:00
16587,2015,1,21,2,11.0,21.0,38.67150684931507,36.0,500.0,29.0,3.0,1021.0,-11.4,0.0,NNE,2.8,Wanliu,2015-01-21 02:00:00
16588,2015,1,21,3,13.0,16.0,28.0,34.0,500.0,30.0,2.0,1019.0,-11.9,0.0,NNE,2.1,Wanliu,2015-01-21 03:00:00
16589,2015,1,21,4,9.0,11.0,26.0,39.0,600.0,10.853021978021978,2.0,1021.0,-11.5,0.0,NNE,3.4,Wanliu,2015-01-21 04:00:00
16590,2015,1,21,5,14.0,16.0,30.0,48.0,600.0,17.0,1.0,1019.0,-12.1,0.0,NNE,2.4,Wanliu,2015-01-21 05:00:00
16591,2015,1,21,6,14.0,22.0,33.0,39.0,600.0,20.0,1.0,1019.0,-12.4,0.0,NNE,2.8,Wanliu,2015-01-21 06:00:00
16592,2015,1,21,7,9.0,22.0,31.0,37.0,500.0,22.0,1.0,1022.0,-12.4,0.0,NNE,3.2,Wanliu,2015-01-21 07:00:00
16593,2015,1,21,8,13.0,21.0,23.0,42.0,600.0,18.0,0.0,1025.0,-13.0,0.0,NNE,3.1,Wanliu,2015-01-21 08:00:00
16594,2015,1,21,9,14.0,26.0,17.0,44.0,600.0,18.0,1.0,1022.0,-13.1,0.0,NNE,3.4,Wanliu,2015-01-21 09:00:00
16595,2015,1,21,10,15.0,22.0,14.0,33.0,500.0,31.0,3.0,1026.0,-13.3,0.0,N,3.7,Wanliu,2015-01-21 10:00:00
16596,2015,1,21,11,9.0,19.0,12.0,27.0,400.0,37.0,3.0,1023.0,-15.2,0.0,NNE,4.0,Wanliu,2015-01-21 11:00:00
16597,2015,1,21,12,9.0,9.0,11.0,22.0,400.0,42.0,4.0,1022.0,-15.9,0.0,N,4.4,Wanliu,2015-01-21 12:00:00
16598,2015,1,21,13,6.0,16.0,9.0,18.0,300.0,45.0,5.0,1021.0,-17.4,0.0,NNE,4.2,Wanliu,2015-01-21 13:00:00
16599,2015,1,21,14,11.0,11.0,7.0,17.0,300.0,46.0,5.0,1019.0,-18.1,0.0,NNE,4.2,Wanliu,2015-01-21 14:00:00
16600,2015,1,21,15,4.0,8.0,8.0,23.0,400.0,43.0,6.0,1024.0,-17.3,0.0,NE,2.5,Wanliu,2015-01-21 15:00:00
16601,2015,1,21,16,11.0,27.0,9.0,30.0,400.0,39.0,5.0,1021.0,-18.8,0.0,NE,2.7,Wanliu,2015-01-21 16:00:00
16602,2015,1,21,17,10.0,14.0,11.0,35.0,500.0,35.0,5.0,1022.0,-16.8,0.0,NNE,1.9,Wanliu,2015-01-21 17:00:00
16603,2015,1,21,18,12.0,27.0,9.0,49.0,500.0,22.0,3.0,1023.0,-15.2,0.0,WSW,0.8,Wanliu,2015-01-21 18:00:00
16604,2015,1,21,19,18.0,35.0,14.0,77.0,800.0,2.0,-1.0,1020.0,-13.9,0.0,WNW,0.7,Wanliu,2015-01-21 19:00:00
16605,2015,1,21,20,24.0,42.0,20.0,80.0,1100.0,2.0,-2.0,1025.0,-14.8,0.0,NNE,0.5,Wanliu,2015-01-21 20:00:00
16606,2015,1,21,21,34.0,54.0,24.0,86.0,1500.0,2.0,-4.0,1022.0,-12.2,0.0,N,0.2,Wanliu,2015-01-21 21:00:00
16607,2015,1,21,22,27.0,58.0,23.0,88.0,1600.0,2.0,-5.0,1022.0,-13.8,0.0,N,0.1,Wanliu,2015-01-21 22:00:00
16608,2015,1,21,23,26.0,62.0,21.0,88.0,1500.0,2.0,-6.0,1020.0,-13.4,0.0,WNW,0.6,Wanliu,2015-01-21 23:00:00
16609,2015,1,22,0,37.0,87.0,25.0,90.0,1600.0,2.0,-6.0,1024.0,-11.1,0.0,NNE,0.2,Wanliu,2015-01-22 00:00:00
16610,2015,1,22,1,39.0,80.0,24.0,91.0,2200.0,2.0,-7.0,1021.0,-12.5,0.0,E,0.7,Wanliu,2015-01-22 01:00:00
16611,2015,1,22,2,35.0,54.0,28.0,89.0,2500.0,2.0,-4.0,1020.0,-13.4,0.0,ENE,0.8,Wanliu,2015-01-22 02:00:00
16612,2015,1,22,3,59.0,84.0,37.0,90.0,3000.0,2.0,-6.0,1022.0,-12.9,0.0,E,0.4,Wanliu,2015-01-22 03:00:00
16613,2015,1,22,4,55.0,75.0,38.0,87.0,3100.0,2.0,-7.0,1020.0,-13.1,0.0,NE,1.2,Wanliu,2015-01-22 04:00:00
16614,2015,1,22,5,49.0,61.0,35.0,85.0,3000.0,2.0,-8.0,1023.0,-14.2,0.0,ENE,1.4,Wanliu,2015-01-22 05:00:00
16615,2015,1,22,6,39.0,44.0,30.0,80.0,2100.0,2.0,-8.0,1020.0,-13.2,0.0,NE,1.2,Wanliu,2015-01-22 06:00:00
16616,2015,1,22,7,41.0,46.0,30.0,79.0,1800.0,2.0,-6.0,1022.0,-15.3,0.0,ENE,1.1,Wanliu,2015-01-22 07:00:00
16617,2015,1,22,8,47.0,69.0,33.0,81.0,2500.0,2.0,-6.0,1018.0,-15.0,0.0,NE,0.7,Wanliu,2015-01-22 08:00:00
16618,2015,1,22,9,66.0,107.0,53.0,89.0,3400.0,2.0,-4.0,1018.0,-15.6,0.0,ENE,1.7,Wanliu,2015-01-22 09:00:00
16619,2015,1,22,10,68.0,102.0,64.0,85.0,2700.0,2.0,0.0,1022.0,-14.0,0.0,E,1.2,Wanliu,2015-01-22 10:00:00
16620,2015,1,22,11,75.0,100.0,56.0,86.0,2200.0,2.0,1.0,1019.0,-13.5,0.0,ENE,1.2,Wanliu,2015-01-22 11:00:00
16621,2015,1,22,12,93.0,116.0,57.0,92.0,2100.0,5.0,2.0,1020.0,-13.4,0.0,ENE,1.4,Wanliu,2015-01-22 12:00:00
16622,2015,1,22,13,102.0,115.0,51.0,102.0,2200.0,7.0,3.0,1019.0,-14.7,0.0,WSW,0.8,Wanliu,2015-01-22 13:00:00
16623,2015,1,22,14,83.0,93.0,37.0,106.0,1800.0,7.0,5.0,1018.0,-15.0,0.0,SW,1.5,Wanliu,2015-01-22 14:00:00
16624,2015,1,22,15,100.0,121.0,36.0,110.0,1800.0,12.0,5.0,1019.0,-15.6,0.0,WSW,3.5,Wanliu,2015-01-22 15:00:00
16625,2015,1,22,16,84.0,116.0,39.0,91.0,1400.0,20.0,5.0,1015.0,-14.5,0.0,SSW,1.4,Wanliu,2015-01-22 16:00:00
16626,2015,1,22,17,95.0,135.0,47.0,95.0,1500.0,18.0,4.0,1013.0,-12.9,0.0,WSW,1.4,Wanliu,2015-01-22 17:00:00
16627,2015,1,22,18,179.0,246.0,69.0,121.0,2100.0,4.0,3.0,1014.0,-11.0,0.0,WSW,0.7,Wanliu,2015-01-22 18:00:00
16628,2015,1,22,19,219.0,296.0,80.0,133.0,2700.0,2.0,3.0,1014.0,-9.0,0.0,SW,1.9,Wanliu,2015-01-22 19:00:00
16629,2015,1,22,20,193.0,256.0,68.0,122.0,2400.0,2.0,-1.0,1018.0,-9.9,0.0,NW,0.7,Wanliu,2015-01-22 20:00:00
16630,2015,1,22,21,190.0,247.0,68.0,116.0,2400.0,2.0,-4.0,1017.0,-10.4,0.0,E,0.5,Wanliu,2015-01-22 21:00:00
16631,2015,1,22,22,197.0,244.0,61.0,119.0,3200.0,2.0,-4.0,1014.0,-11.7,0.0,ENE,1.3,Wanliu,2015-01-22 22:00:00
16632,2015,1,22,23,195.0,244.0,56.0,129.0,4100.0,2.0,-2.0,1013.0,-11.3,0.0,ENE,1.3,Wanliu,2015-01-22 23:00:00
16633,2015,1,23,0,221.0,283.0,80.0,143.0,4500.0,2.0,-2.0,1013.0,-12.7,0.0,ENE,1.2,Wanliu,2015-01-23 00:00:00
16634,2015,1,23,1,175.0,213.0,71.0,129.0,4000.0,2.0,-4.0,1011.0,-13.4,0.0,ENE,1.0,Wanliu,2015-01-23 01:00:00
16635,2015,1,23,2,161.0,196.0,38.67150684931507,125.0,3300.0,2.0,-2.0,1011.0,-11.8,0.0,ENE,1.7,Wanliu,2015-01-23 02:00:00
16636,2015,1,23,3,174.0,215.0,54.0,128.0,3600.0,2.0,-4.0,1016.0,-13.2,0.0,ENE,1.2,Wanliu,2015-01-23 03:00:00
16637,2015,1,23,4,169.0,202.0,44.0,123.0,3800.0,10.853021978021978,-5.0,1012.0,-13.1,0.0,ENE,1.2,Wanliu,2015-01-23 04:00:00
16638,2015,1,23,5,171.0,205.0,40.0,121.0,4000.0,2.0,-5.0,1015.0,-12.9,0.0,ENE,1.2,Wanliu,2015-01-23 05:00:00
16639,2015,1,23,6,162.0,194.0,37.0,116.0,3700.0,2.0,-5.0,1012.0,-12.7,0.0,ENE,0.9,Wanliu,2015-01-23 06:00:00
16640,2015,1,23,7,175.0,220.0,46.0,119.0,4800.0,2.0,-7.0,1014.0,-11.9,0.0,N,0.2,Wanliu,2015-01-23 07:00:00
16641,2015,1,23,8,182.0,235.0,47.0,119.0,5000.0,2.0,-7.0,1016.0,-10.7,0.0,WNW,0.3,Wanliu,2015-01-23 08:00:00
16642,2015,1,23,9,191.0,245.0,60.0,123.0,5300.0,2.0,-4.0,1013.0,-12.0,0.0,ENE,1.3,Wanliu,2015-01-23 09:00:00
16643,2015,1,23,10,205.0,267.0,86.0,132.0,5700.0,2.0,1.0,1014.0,-10.2,0.0,ENE,2.4,Wanliu,2015-01-23 10:00:00
16644,2015,1,23,11,212.0,277.0,94.0,136.0,5000.0,2.0,2.0,1011.0,-10.5,0.0,NE,1.3,Wanliu,2015-01-23 11:00:00
16645,2015,1,23,12,212.0,250.0,100.0,135.0,4100.0,2.0,3.0,1014.0,-12.1,0.0,NE,0.4,Wanliu,2015-01-23 12:00:00
16646,2015,1,23,13,201.0,233.0,104.0,132.0,3800.0,2.0,4.0,1014.0,-13.4,0.0,WSW,0.1,Wanliu,2015-01-23 13:00:00
16647,2015,1,23,14,171.0,171.0,113.0,124.0,3200.0,3.0,5.0,1013.0,-13.4,0.0,W,0.9,Wanliu,2015-01-23 14:00:00
16648,2015,1,23,15,165.0,185.0,106.0,129.0,3100.0,2.0,7.0,1013.0,-12.8,0.0,W,1.5,Wanliu,2015-01-23 15:00:00
16649,2015,1,23,16,181.0,205.0,92.0,142.0,3200.0,2.0,7.0,1010.0,-11.7,0.0,WNW,1.2,Wanliu,2015-01-23 16:00:00
16650,2015,1,23,17,182.0,227.0,75.0,150.0,3200.0,2.0,4.0,1014.0,-11.6,0.0,WNW,0.7,Wanliu,2015-01-23 17:00:00
16651,2015,1,23,18,179.0,238.0,73.0,154.0,3200.0,2.0,1.0,1012.0,-10.5,0.0,ENE,1.8,Wanliu,2015-01-23 18:00:00
16652,2015,1,23,19,208.0,280.0,74.0,157.0,4200.0,2.0,2.0,1012.0,-9.6,0.0,E,0.7,Wanliu,2015-01-23 19:00:00
16653,2015,1,23,20,263.0,356.0,71.0,148.0,5300.0,2.0,-1.0,1013.0,-8.2,0.0,W,0.1,Wanliu,2015-01-23 20:00:00
16654,2015,1,23,21,255.0,329.0,74.0,148.0,5100.0,2.0,-4.0,1017.0,-10.2,0.0,N,0.3,Wanliu,2015-01-23 21:00:00
16655,2015,1,23,22,257.0,327.0,77.0,154.0,5900.0,2.0,-4.0,1015.0,-9.2,0.0,W,0.7,Wanliu,2015-01-23 22:00:00
16656,2015,1,23,23,270.0,340.0,86.0,159.0,7100.0,2.0,-2.0,1013.0,-8.1,0.0,ENE,1.7,Wanliu,2015-01-23 23:00:00
16657,2015,1,24,0,263.0,322.0,69.0,157.0,6600.0,2.0,-1.0,1017.0,-8.7,0.0,NE,1.6,Wanliu,2015-01-24 00:00:00
16658,2015,1,24,1,321.0,386.0,90.0,165.0,7700.0,2.0,-4.0,1015.0,-10.2,0.0,N,0.4,Wanliu,2015-01-24 01:00:00
16659,2015,1,24,2,265.0,289.0,89.0,146.0,6200.0,2.0,-4.0,1015.0,-9.4,0.0,NW,0.9,Wanliu,2015-01-24 02:00:00
16660,2015,1,24,3,147.0,151.0,63.0,114.0,3900.0,2.0,-4.0,1018.0,-9.4,0.0,NE,0.8,Wanliu,2015-01-24 03:00:00
16661,2015,1,24,4,104.0,104.0,47.0,99.0,3000.0,2.0,-5.0,1017.0,-9.4,0.0,NE,0.9,Wanliu,2015-01-24 04:00:00
16662,2015,1,24,5,114.0,121.0,49.0,100.0,3500.0,2.0,-4.0,1017.0,-10.8,0.0,NE,0.8,Wanliu,2015-01-24 05:00:00
16663,2015,1,24,6,145.0,168.0,58.0,109.0,4500.0,2.0,-5.0,1019.0,-10.4,0.0,N,0.3,Wanliu,2015-01-24 06:00:00
16664,2015,1,24,7,88.0,88.0,46.0,95.0,2800.0,2.0,-1.0,1021.0,-10.4,0.0,N,0.6,Wanliu,2015-01-24 07:00:00
16665,2015,1,24,8,56.0,59.0,38.0,91.0,2500.0,2.0,-4.0,1018.0,-10.6,0.0,SW,0.4,Wanliu,2015-01-24 08:00:00
16666,2015,1,24,9,46.0,46.0,41.0,86.0,2100.0,2.0,-1.0,1023.0,-6.8,0.0,W,0.6,Wanliu,2015-01-24 09:00:00
16667,2015,1,24,10,64.0,117.0,49.0,80.0,1900.0,2.0,3.0,1021.0,-7.0,0.0,SW,2.0,Wanliu,2015-01-24 10:00:00
16668,2015,1,24,11,85.0,117.0,54.0,76.0,1700.0,2.0,3.0,1025.0,-7.8,0.0,SW,3.0,Wanliu,2015-01-24 11:00:00
16669,2015,1,24,12,91.0,106.0,55.0,75.0,1700.0,3.0,3.0,1023.0,-9.0,0.0,SW,2.5,Wanliu,2015-01-24 12:00:00
16670,2015,1,24,13,81.0,85.0,45.0,70.0,1600.0,10.0,3.0,1018.0,-11.4,0.0,S,1.9,Wanliu,2015-01-24 13:00:00
16671,2015,1,24,14,71.0,74.0,31.0,66.0,1400.0,17.0,3.0,1019.0,-11.4,0.0,SW,1.7,Wanliu,2015-01-24 14:00:00
16672,2015,1,24,15,51.0,58.0,22.0,63.0,1100.0,19.0,3.0,1022.0,-11.7,0.0,SW,1.4,Wanliu,2015-01-24 15:00:00
16673,2015,1,24,16,43.0,58.0,21.0,66.0,1000.0,14.0,3.0,1018.0,-11.0,0.0,WNW,1.2,Wanliu,2015-01-24 16:00:00
16674,2015,1,24,17,48.0,55.0,22.0,71.0,1000.0,8.0,3.0,1018.0,-10.3,0.0,NW,1.0,Wanliu,2015-01-24 17:00:00
16675,2015,1,24,18,42.0,70.0,21.0,72.0,1000.0,6.0,3.0,1019.0,-8.1,0.0,NE,1.3,Wanliu,2015-01-24 18:00:00
16676,2015,1,24,19,48.0,65.0,20.0,76.0,1100.0,4.0,2.0,1023.0,-6.8,0.0,ENE,1.5,Wanliu,2015-01-24 19:00:00
16677,2015,1,24,20,45.0,70.0,21.0,79.0,1300.0,2.0,1.0,1020.0,-3.7,0.0,N,1.5,Wanliu,2015-01-24 20:00:00
16678,2015,1,24,21,72.0,110.0,16.0,86.0,1600.0,2.0,1.0,1021.0,-2.1,0.0,NE,0.8,Wanliu,2015-01-24 21:00:00
16679,2015,1,24,22,75.0,95.0,12.0,84.0,1500.0,2.0,0.0,1023.0,-2.1,0.2,WNW,1.1,Wanliu,2015-01-24 22:00:00
16680,2015,1,24,23,74.0,74.0,10.0,78.0,1400.0,2.0,0.0,1022.0,-2.1,0.0,W,1.3,Wanliu,2015-01-24 23:00:00
16681,2015,1,25,0,72.0,72.0,10.0,72.0,1300.0,2.0,0.0,1023.0,-2.2,0.0,W,1.7,Wanliu,2015-01-25 00:00:00
16682,2015,1,25,1,79.0,79.0,10.0,71.0,1300.0,2.0,0.0,1020.0,-2.4,0.0,W,1.5,Wanliu,2015-01-25 01:00:00
16683,2015,1,25,2,73.0,73.0,38.67150684931507,64.0,1200.0,2.0,0.0,1022.0,-2.5,0.0,W,1.0,Wanliu,2015-01-25 02:00:00
16684,2015,1,25,3,82.0,82.0,11.0,64.0,2249.8652291105122,2.0,-1.0,1019.0,-3.5,0.0,W,1.1,Wanliu,2015-01-25 03:00:00
16685,2015,1,25,4,83.0,83.0,12.0,65.0,1400.0,10.853021978021978,0.0,1019.0,-2.7,0.0,W,0.9,Wanliu,2015-01-25 04:00:00
16686,2015,1,25,5,86.0,86.0,13.0,72.0,1400.0,2.0,0.0,1019.0,-2.9,0.0,WSW,1.4,Wanliu,2015-01-25 05:00:00
16687,2015,1,25,6,84.0,84.0,13.0,66.0,1300.0,2.0,0.0,1019.0,-3.2,0.0,W,1.7,Wanliu,2015-01-25 06:00:00
16688,2015,1,25,7,75.0,75.0,13.0,66.0,1200.0,2.0,0.0,1020.0,-2.9,0.0,W,1.1,Wanliu,2015-01-25 07:00:00
16689,2015,1,25,8,97.0,97.0,15.0,66.0,1500.0,2.0,0.0,1023.0,-2.9,0.0,W,1.3,Wanliu,2015-01-25 08:00:00
16690,2015,1,25,9,100.0,106.0,17.0,65.0,1500.0,2.0,0.0,1019.0,-3.2,0.0,WSW,1.6,Wanliu,2015-01-25 09:00:00
16691,2015,1,25,10,91.0,91.0,21.0,60.0,1300.0,2.0,1.0,1023.0,-3.5,0.0,WSW,1.9,Wanliu,2015-01-25 10:00:00
16692,2015,1,25,11,95.0,104.0,40.0,60.0,1300.0,3.0,2.0,1021.0,-3.5,0.0,SSW,1.9,Wanliu,2015-01-25 11:00:00
16693,2015,1,25,12,106.0,106.0,46.0,60.0,1300.0,9.0,3.0,1021.0,-4.2,0.0,SSW,1.7,Wanliu,2015-01-25 12:00:00
16694,2015,1,25,13,115.0,115.0,41.0,63.0,1300.0,12.0,3.0,1019.0,-4.7,0.0,WSW,2.3,Wanliu,2015-01-25 13:00:00
16695,2015,1,25,14,119.0,119.0,47.0,70.0,1300.0,17.0,3.8,1017.3,-4.4,0.0,WSW,1.6,Wanliu,2015-01-25 14:00:00
16696,2015,1,25,15,125.0,126.0,46.0,77.0,1300.0,16.0,4.0,1019.0,-4.5,0.0,WSW,1.7,Wanliu,2015-01-25 15:00:00
16697,2015,1,25,16,133.0,140.0,39.0,82.0,1400.0,8.0,3.0,1017.0,-4.9,0.0,WSW,1.4,Wanliu,2015-01-25 16:00:00
16698,2015,1,25,17,158.0,176.0,31.0,91.0,1600.0,2.0,3.0,1018.0,-3.8,0.0,WSW,2.1,Wanliu,2015-01-25 17:00:00
16699,2015,1,25,18,176.0,201.0,23.0,92.0,1800.0,2.0,2.0,1018.0,-3.9,0.0,WSW,2.7,Wanliu,2015-01-25 18:00:00
16700,2015,1,25,19,177.0,201.0,19.0,86.0,1800.0,2.0,1.0,1019.0,-3.5,0.0,SW,2.0,Wanliu,2015-01-25 19:00:00
16701,2015,1,25,20,182.0,195.0,16.0,82.0,1900.0,2.0,0.0,1018.0,-3.7,0.0,WSW,1.5,Wanliu,2015-01-25 20:00:00
16702,2015,1,25,21,195.0,223.0,17.0,84.0,2100.0,2.0,0.0,1021.0,-3.7,0.0,SW,2.3,Wanliu,2015-01-25 21:00:00
16703,2015,1,25,22,200.0,220.0,20.0,86.0,2200.0,2.0,-1.0,1017.0,-3.8,0.0,W,1.0,Wanliu,2015-01-25 22:00:00
16704,2015,1,25,23,204.0,228.0,20.0,84.0,2400.0,2.0,-4.0,1020.0,-6.0,0.0,W,1.2,Wanliu,2015-01-25 23:00:00
16705,2015,1,26,0,210.0,239.0,19.0,84.0,2500.0,2.0,-4.0,1020.0,-5.5,0.0,W,0.6,Wanliu,2015-01-26 00:00:00
16706,2015,1,26,1,212.0,240.0,14.0,82.0,3000.0,2.0,-4.0,1016.0,-5.3,0.0,ENE,0.9,Wanliu,2015-01-26 01:00:00
16707,2015,1,26,2,215.0,240.0,13.0,80.0,3400.0,2.0,-4.0,1019.0,-5.3,0.0,ENE,1.2,Wanliu,2015-01-26 02:00:00
16708,2015,1,26,3,219.0,250.0,13.0,88.0,3900.0,2.0,-5.0,1016.0,-6.4,0.0,ENE,0.7,Wanliu,2015-01-26 03:00:00
16709,2015,1,26,4,220.0,234.0,13.0,87.0,4200.0,2.0,-4.0,1018.0,-5.0,0.0,ENE,1.3,Wanliu,2015-01-26 04:00:00
16710,2015,1,26,5,215.0,236.0,13.0,90.0,4400.0,2.0,-4.0,1018.0,-5.8,0.0,WNW,0.6,Wanliu,2015-01-26 05:00:00
16711,2015,1,26,6,223.0,255.0,13.0,92.0,4700.0,2.0,-4.0,1017.0,-5.5,0.0,NE,1.5,Wanliu,2015-01-26 06:00:00
16712,2015,1,26,7,223.0,250.0,14.0,87.0,4600.0,2.0,-2.0,1020.0,-3.7,0.0,NE,1.3,Wanliu,2015-01-26 07:00:00
16713,2015,1,26,8,199.0,228.0,13.0,86.0,3700.0,2.0,1.0,1017.0,-3.9,0.0,NNE,3.3,Wanliu,2015-01-26 08:00:00
16714,2015,1,26,9,169.0,169.0,22.0,93.0,2800.0,2.0,3.0,1018.0,-8.1,0.0,N,3.5,Wanliu,2015-01-26 09:00:00
16715,2015,1,26,10,66.0,66.0,40.0,65.0,1400.0,3.0,3.0,1021.0,-9.6,0.0,NNE,3.4,Wanliu,2015-01-26 10:00:00
16716,2015,1,26,11,27.0,32.0,27.0,44.0,800.0,14.0,4.0,1021.0,-12.0,0.0,NNE,4.4,Wanliu,2015-01-26 11:00:00
16717,2015,1,26,12,14.0,24.0,19.0,28.0,500.0,26.0,3.0,1027.0,-13.8,0.0,NNE,3.5,Wanliu,2015-01-26 12:00:00
16718,2015,1,26,13,15.0,34.0,18.0,25.0,400.0,29.0,3.0,1023.0,-14.7,0.0,NNE,3.9,Wanliu,2015-01-26 13:00:00
16719,2015,1,26,14,12.0,12.0,10.0,23.0,400.0,32.0,3.0,1023.0,-17.3,0.0,NE,2.4,Wanliu,2015-01-26 14:00:00
16720,2015,1,26,15,8.0,8.0,10.0,28.0,400.0,31.0,3.0,1024.0,-20.4,0.0,NE,2.9,Wanliu,2015-01-26 15:00:00
16721,2015,1,26,16,6.0,6.0,7.0,32.0,400.0,32.0,3.0,1026.0,-19.1,0.0,NNE,4.1,Wanliu,2015-01-26 16:00:00
16722,2015,1,26,17,10.0,10.0,10.0,26.0,300.0,37.0,2.0,1027.0,-22.8,0.0,NNE,1.3,Wanliu,2015-01-26 17:00:00
16723,2015,1,26,18,7.0,9.0,6.0,26.0,300.0,37.0,1.0,1027.0,-22.8,0.0,NNE,2.4,Wanliu,2015-01-26 18:00:00
16724,2015,1,26,19,5.0,7.0,6.0,29.0,400.0,33.0,0.0,1028.0,-22.2,0.0,NE,2.2,Wanliu,2015-01-26 19:00:00
16725,2015,1,26,20,5.0,7.0,6.0,29.0,400.0,33.0,-1.0,1033.0,-20.6,0.0,NNE,3.0,Wanliu,2015-01-26 20:00:00
16726,2015,1,26,21,8.0,12.0,7.0,30.0,400.0,30.0,-1.0,1027.0,-20.6,0.0,NNE,4.7,Wanliu,2015-01-26 21:00:00
16727,2015,1,26,22,7.0,11.0,10.0,29.0,400.0,30.0,-2.0,1033.0,-20.9,0.0,N,3.9,Wanliu,2015-01-26 22:00:00
16728,2015,1,26,23,12.0,14.0,13.0,26.0,400.0,33.0,-4.0,1031.0,-22.6,0.0,NNE,1.9,Wanliu,2015-01-26 23:00:00
